,Dorm,Network,PID,In_degree,Out_degree,Degree_centrality,in_degree_centrality,out_degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,load_centrality,harmonic_centrality,local_reaching_centrality
24,WestFloMo,Liked,hW1jvoxgyh,2,6,0.106666667,0.026666667,0.08,2.40E-06,0.045,0.003423423,0.003423423,4.533333333,0.08
25,WestFloMo,Liked,jd9y5dsXO7,1,5,0.08,0.013333333,0.066666667,0.092850347,0.046666667,0.001981982,0.001981982,3.833333333,0.133333333
26,WestFloMo,Liked,JIZmJGIlxU,0,1,0.013333333,0,0.013333333,1.20E-12,0,0,0,0,0.013333333
27,WestFloMo,Liked,LmXjMziAXq,0,6,0.08,0,0.08,1.20E-12,0,0,0,0,0.226666667
28,WestFloMo,Liked,oWg71k35iP,1,6,0.093333333,0.013333333,0.08,4.20E-11,0.013333333,0.003243243,0.003243243,1,0.28
29,WestFloMo,Liked,pRDnGQRKZg,3,1,0.053333333,0.04,0.013333333,0.185701341,0.111111111,0.00027027,0.00027027,9.833333333,0.013333333
30,WestFloMo,Liked,qjcPqxF7ls,0,3,0.04,0,0.04,1.20E-12,0,0,0,0,0.04
31,WestFloMo,Liked,Rf1I71Np2s,2,6,0.106666667,0.026666667,0.08,0.041266821,0.026666667,0.001261261,0.001261261,2,0.093333333
32,WestFloMo,Liked,Sc6riQrRX4,0,2,0.026666667,0,0.026666667,1.20E-12,0,0,0,0,0.026666667
33,WestFloMo,Liked,sJkhkEMXrO,0,2,0.026666667,0,0.026666667,1.20E-12,0,0,0,0,0.066666667
34,WestFloMo,Liked,StDe6Jf4JB,0,4,0.053333333,0,0.053333333,1.20E-12,0,0,0,0,0.173333333
35,WestFloMo,Liked,U2oqH1jrLV,0,1,0.013333333,0,0.013333333,1.20E-12,0,0,0,0,0.08
36,WestFloMo,Liked,UA3VDWQdkZ,0,1,0.013333333,0,0.013333333,1.20E-12,0,0,0,0,0.013333333
37,WestFloMo,Liked,UKBoWSULpT,1,6,0.093333333,0.013333333,0.08,7.15E-08,0.026666667,0.005225225,0.005225225,2.333333333,0.146666667
38,WestFloMo,Liked,wvgk2wWROk,1,3,0.053333333,0.013333333,0.04,4.20E-11,0.013333333,0.000540541,0.000540541,1,0.04
39,WestFloMo,Liked,XFNom32yBG,0,3,0.04,0,0.04,1.20E-12,0,0,0,0,0.106666667
40,WestFloMo,Liked,xNq53lJ85r,2,4,0.08,0.026666667,0.053333333,0.041266821,0.026666667,0.00036036,0.00036036,2,0.093333333
41,WestFloMo,Liked,Z2nJosxNps,0,3,0.04,0,0.04,1.20E-12,0,0,0,0,0.32
42,WestFloMo,Liked,zYCPR46vzU,1,6,0.093333333,0.013333333,0.08,4.20E-11,0.013333333,0.001171171,0.001171171,1,0.12
43,WestFloMo,Liked,2iX3ZIjWjK,1,0,0.013333333,0.013333333,0,4.20E-11,0.013333333,0,0,1,0
44,WestFloMo,Liked,5Lox6JSdzD,24,0,0.32,0.32,0,0.278568003,0.328547009,0,0,27.33333333,0
45,WestFloMo,Liked,5eggge3kdl,21,0,0.28,0.28,0,0.82535756,0.312520325,0,0,26,0
46,WestFloMo,Liked,5jAeJd0crj,3,0,0.04,0.04,0,1.04E-05,0.054857143,0,0,5.983333333,0
47,WestFloMo,Liked,8sMk8TeFam,1,0,0.013333333,0.013333333,0,0.041266821,0.024,0,0,2,0
48,WestFloMo,Liked,AI6JyFIYma,1,0,0.013333333,0.013333333,0,4.20E-11,0.013333333,0,0,1,0
49,WestFloMo,Liked,AbeKAT7Pwg,1,0,0.013333333,0.013333333,0,7.16E-10,0.017777778,0,0,1.5,0
50,WestFloMo,Liked,Adzp9IKmuu,1,0,0.013333333,0.013333333,0,4.20E-11,0.013333333,0,0,1,0
51,WestFloMo,Liked,C1nCXhybEF,1,0,0.013333333,0.013333333,0,7.16E-10,0.017777778,0,0,1.5,0
52,WestFloMo,Liked,GB1LNmzL00,1,0,0.013333333,0.013333333,0,7.16E-10,0.017777778,0,0,1.5,0
53,WestFloMo,Liked,GG9oqyPqz3,1,0,0.013333333,0.013333333,0,4.20E-11,0.013333333,0,0,1,0
54,WestFloMo,Liked,GzUvpKRmsy,1,0,0.013333333,0.013333333,0,4.20E-11,0.013333333,0,0,1,0
55,WestFloMo,Liked,HatBMjEbHH,1,0,0.013333333,0.013333333,0,7.16E-10,0.017777778,0,0,1.5,0
56,WestFloMo,Liked,J6PSI3dp20,1,0,0.013333333,0.013333333,0,4.20E-11,0.013333333,0,0,1,0
57,WestFloMo,Liked,K4QLJDOI7c,1,0,0.013333333,0.013333333,0,2.40E-06,0.037101449,0,0,3.533333333,0
58,WestFloMo,Liked,KqsmafO9Kc,2,0,0.026666667,0.026666667,0,0.041266821,0.03,0,0,2.5,0
59,WestFloMo,Liked,QoCFF8bbpj,2,0,0.026666667,0.026666667,0,4.61E-07,0.040833333,0,0,3.916666667,0
60,WestFloMo,Liked,SuuTm5Ic1z,12,0,0.16,0.16,0,0.092863276,0.192,0,0,17.33333333,0
61,WestFloMo,Liked,To0eTNaSrC,2,0,0.026666667,0.026666667,0,8.29E-11,0.026666667,0,0,2,0
62,WestFloMo,Liked,UPcYoekOX0,3,0,0.04,0.04,0,1.04E-05,0.060900901,0,0,6.483333333,0
63,WestFloMo,Liked,Ui0lciT3z8,1,0,0.013333333,0.013333333,0,4.20E-11,0.013333333,0,0,1,0
64,WestFloMo,Liked,VQDKQgqo5c,1,0,0.013333333,0.013333333,0,4.20E-11,0.013333333,0,0,1,0
65,WestFloMo,Liked,W6U5O10omZ,1,0,0.013333333,0.013333333,0,0.041266821,0.024,0,0,2,0
66,WestFloMo,Liked,X4IWiJwGIb,1,0,0.013333333,0.013333333,0,4.20E-11,0.013333333,0,0,1,0
67,WestFloMo,Liked,Y8dOLAE6xM,1,0,0.013333333,0.013333333,0,4.20E-11,0.013333333,0,0,1,0
68,WestFloMo,Liked,cQOqjfpJBD,7,0,0.093333333,0.093333333,0,0.041280126,0.117701149,0,0,10.91666667,0
69,WestFloMo,Liked,dhw7W9frib,8,0,0.106666667,0.106666667,0,0.092850483,0.142716049,0,0,12.33333333,0
70,WestFloMo,Liked,hWlUnfftae,1,0,0.013333333,0.013333333,0,4.20E-11,0.013333333,0,0,1,0
71,WestFloMo,Liked,p9BM6dRjOS,5,0,0.066666667,0.066666667,0,0.278551688,0.14,0,0,12.25,0
72,WestFloMo,Liked,tcKtjP9AHi,3,0,0.04,0.04,0,0.082533641,0.042666667,0,0,3.5,0
73,WestFloMo,Liked,wiQPWR55Qc,2,0,0.026666667,0.026666667,0,0.092850346,0.053333333,0,0,4.916666667,0
74,WestFloMo,Liked,wy8q7Tsv51,4,0,0.053333333,0.053333333,0,4.69E-07,0.059393939,0,0,5.333333333,0
75,WestFloMo,Liked,x8x8d8fojs,1,0,0.013333333,0.013333333,0,4.20E-11,0.013333333,0,0,1,0
0,WestFloMo,NegAffPres,2ysmumKheG,0,2,0.036363636,0,0.036363636,9.93E-09,0,0,0,0,0.036363636
1,WestFloMo,NegAffPres,4SvBcrJ254,0,1,0.018181818,0,0.018181818,9.93E-09,0,0,0,0,0.018181818
2,WestFloMo,NegAffPres,8iiUaabIgM,0,4,0.072727273,0,0.072727273,9.93E-09,0,0,0,0,0.127272727
3,WestFloMo,NegAffPres,A2WjzgtNDq,1,6,0.127272727,0.018181818,0.109090909,2.58E-07,0.018181818,0.001683502,0.001683502,1,0.109090909
4,WestFloMo,NegAffPres,AiG4LfONQ6,0,2,0.036363636,0,0.036363636,9.93E-09,0,0,0,0,0.036363636
5,WestFloMo,NegAffPres,bU2fBNkYRL,1,2,0.054545455,0.018181818,0.036363636,2.58E-07,0.018181818,0.000673401,0.000673401,1,0.036363636
6,WestFloMo,NegAffPres,BWBNnppOi5,0,3,0.054545455,0,0.054545455,9.93E-09,0,0,0,0,0.054545455
7,WestFloMo,NegAffPres,CMdnMLaaW4,1,3,0.072727273,0.018181818,0.054545455,0.500000117,0.024242424,0.001346801,0.001346801,1.5,0.054545455
8,WestFloMo,NegAffPres,dexfJ4c8xl,0,1,0.018181818,0,0.018181818,9.93E-09,0,0,0,0,0.018181818
9,WestFloMo,NegAffPres,dEzm9ODlq9,1,2,0.054545455,0.018181818,0.036363636,2.58E-07,0.018181818,0.000673401,0.000673401,1,0.036363636
10,WestFloMo,NegAffPres,gDKlZubk20,0,1,0.018181818,0,0.018181818,9.93E-09,0,0,0,0,0.018181818
11,WestFloMo,NegAffPres,hCj62DCCyZ,0,1,0.018181818,0,0.018181818,9.93E-09,0,0,0,0,0.018181818
12,WestFloMo,NegAffPres,HFR6hY3Snb,0,6,0.109090909,0,0.109090909,9.93E-09,0,0,0,0,0.236363636
13,WestFloMo,NegAffPres,LmXjMziAXq,2,1,0.054545455,0.036363636,0.018181818,0.500000127,0.036363636,0.001010101,0.001010101,2,0.054545455
14,WestFloMo,NegAffPres,oWg71k35iP,0,1,0.018181818,0,0.018181818,9.93E-09,0,0,0,0,0.018181818
15,WestFloMo,NegAffPres,qjcPqxF7ls,0,1,0.018181818,0,0.018181818,9.93E-09,0,0,0,0,0.018181818
16,WestFloMo,NegAffPres,Sc6riQrRX4,1,1,0.036363636,0.018181818,0.018181818,2.58E-07,0.018181818,0,0,1,0.018181818
17,WestFloMo,NegAffPres,sJkhkEMXrO,0,2,0.036363636,0,0.036363636,9.93E-09,0,0,0,0,0.036363636
18,WestFloMo,NegAffPres,UKBoWSULpT,0,6,0.109090909,0,0.109090909,9.93E-09,0,0,0,0,0.145454545
19,WestFloMo,NegAffPres,wvgk2wWROk,0,1,0.018181818,0,0.018181818,9.93E-09,0,0,0,0,0.018181818
20,WestFloMo,NegAffPres,XFNom32yBG,0,3,0.054545455,0,0.054545455,9.93E-09,0,0,0,0,0.054545455
21,WestFloMo,NegAffPres,Bvkt2qjTAb,0,1,0.018181818,0,0.018181818,9.93E-09,0,0,0,0,0.018181818
22,WestFloMo,NegAffPres,2ZgAuWrgTK,1,0,0.018181818,0.018181818,0,2.58E-07,0.018181818,0,0,1,0
23,WestFloMo,NegAffPres,BkU1plPaAM,1,0,0.018181818,0.018181818,0,2.58E-07,0.018181818,0,0,1,0
24,WestFloMo,NegAffPres,CnCfHLZLcT,1,0,0.018181818,0.018181818,0,3.24E-06,0.024242424,0,0,1.5,0
25,WestFloMo,NegAffPres,DKBDHQ6DUH,1,0,0.018181818,0.018181818,0,2.58E-07,0.018181818,0,0,1,0
26,WestFloMo,NegAffPres,DklVDmfaGa,1,0,0.018181818,0.018181818,0,2.58E-07,0.018181818,0,0,1,0
27,WestFloMo,NegAffPres,DpLfSTNApV,1,0,0.018181818,0.018181818,0,2.58E-07,0.018181818,0,0,1,0
28,WestFloMo,NegAffPres,EDXX25pBlE,1,0,0.018181818,0.018181818,0,2.58E-07,0.018181818,0,0,1,0
29,WestFloMo,NegAffPres,FnrQOSVXEX,1,0,0.018181818,0.018181818,0,2.58E-07,0.018181818,0,0,1,0
30,WestFloMo,NegAffPres,KFAQOff7KU,3,0,0.054545455,0.054545455,0,3.74E-06,0.054545455,0,0,3,0
31,WestFloMo,NegAffPres,KqsmafO9Kc,1,0,0.018181818,0.018181818,0,2.58E-07,0.018181818,0,0,1,0
32,WestFloMo,NegAffPres,Ps0jLJhpVa,1,0,0.018181818,0.018181818,0,2.58E-07,0.018181818,0,0,1,0
33,WestFloMo,NegAffPres,QoCFF8bbpj,1,0,0.018181818,0.018181818,0,2.58E-07,0.018181818,0,0,1,0
34,WestFloMo,NegAffPres,RS8xT7kiAw,1,0,0.018181818,0.018181818,0,2.58E-07,0.018181818,0,0,1,0
35,WestFloMo,NegAffPres,Rf1I71Np2s,1,0,0.018181818,0.018181818,0,2.58E-07,0.018181818,0,0,1,0
36,WestFloMo,NegAffPres,Sf6dEeLDLn,4,0,0.072727273,0.072727273,0,6.96E-06,0.075757576,0,0,4.5,0
37,WestFloMo,NegAffPres,SfNgc0W35i,1,0,0.018181818,0.018181818,0,2.58E-07,0.018181818,0,0,1,0
38,WestFloMo,NegAffPres,SuuTm5Ic1z,2,0,0.036363636,0.036363636,0,5.07E-07,0.036363636,0,0,2,0
39,WestFloMo,NegAffPres,VQDKQgqo5c,1,0,0.018181818,0.018181818,0,0.499999878,0.027272727,0,0,1.833333333,0
40,WestFloMo,NegAffPres,W6k0EQgy6c,2,0,0.036363636,0.036363636,0,5.07E-07,0.036363636,0,0,2,0
41,WestFloMo,NegAffPres,X4IWiJwGIb,1,0,0.018181818,0.018181818,0,2.58E-07,0.018181818,0,0,1,0
42,WestFloMo,NegAffPres,Z73Laf5kXD,2,0,0.036363636,0.036363636,0,3.49E-06,0.040909091,0,0,2.5,0
43,WestFloMo,NegAffPres,c25707kBkd,1,0,0.018181818,0.018181818,0,2.58E-07,0.018181818,0,0,1,0
44,WestFloMo,NegAffPres,hW1jvoxgyh,1,0,0.018181818,0.018181818,0,0.499999878,0.027272727,0,0,1.833333333,0
45,WestFloMo,NegAffPres,iezmqDpupn,1,0,0.018181818,0.018181818,0,3.24E-06,0.024242424,0,0,1.5,0
46,WestFloMo,NegAffPres,jd9y5dsXO7,3,0,0.054545455,0.054545455,0,3.74E-06,0.058181818,0,0,3.5,0
47,WestFloMo,NegAffPres,k0mw2RvzhM,1,0,0.018181818,0.018181818,0,2.58E-07,0.018181818,0,0,1,0
48,WestFloMo,NegAffPres,m90Z46OkM5,1,0,0.018181818,0.018181818,0,3.24E-06,0.024242424,0,0,1.5,0
49,WestFloMo,NegAffPres,nTTg0Ez32C,1,0,0.018181818,0.018181818,0,3.24E-06,0.024242424,0,0,1.5,0
50,WestFloMo,NegAffPres,none,1,0,0.018181818,0.018181818,0,2.58E-07,0.018181818,0,0,1,0
51,WestFloMo,NegAffPres,p9BM6dRjOS,1,0,0.018181818,0.018181818,0,2.58E-07,0.018181818,0,0,1,0
52,WestFloMo,NegAffPres,wy8q7Tsv51,1,0,0.018181818,0.018181818,0,3.24E-06,0.024242424,0,0,1.5,0
53,WestFloMo,NegAffPres,x8x8d8fojs,1,0,0.018181818,0.018181818,0,2.58E-07,0.018181818,0,0,1,0
54,WestFloMo,NegAffPres,xNq53lJ85r,1,0,0.018181818,0.018181818,0,2.58E-07,0.018181818,0,0,1,0
55,WestFloMo,NegAffPres,xlptlPsvjU,1,0,0.018181818,0.018181818,0,3.24E-06,0.024242424,0,0,1.5,0
0,WestFloMo,NegEmoSupp,0B1fiqQFkA,2,1,0.032967033,0.021978022,0.010989011,0.076235727,0.037087912,0.000854701,0.000854701,4.416666667,0.010989011
1,WestFloMo,NegEmoSupp,0pORiiPzFJ,2,2,0.043956044,0.021978022,0.021978022,0.152508261,0.021978022,0,0,2,0.131868132
2,WestFloMo,NegEmoSupp,2B4cww7E6H,0,1,0.010989011,0,0.010989011,1.02E-18,0,0,0,0,0.010989011
3,WestFloMo,NegEmoSupp,2ysmumKheG,1,1,0.021978022,0.010989011,0.010989011,3.76E-17,0.010989011,0.0001221,0.0001221,1,0.010989011
4,WestFloMo,NegEmoSupp,4SvBcrJ254,0,4,0.043956044,0,0.043956044,1.02E-18,0,0,0,0,0.131868132
5,WestFloMo,NegEmoSupp,7ekZdHmzLI,2,3,0.054945055,0.021978022,0.032967033,0.152508261,0.021978022,0.002197802,0.002197802,2,0.131868132
6,WestFloMo,NegEmoSupp,8iiUaabIgM,4,6,0.10989011,0.043956044,0.065934066,0.07625441,0.053846154,0.006471306,0.006471306,5.5,0.087912088
7,WestFloMo,NegEmoSupp,A2WjzgtNDq,4,4,0.087912088,0.043956044,0.043956044,0.304990396,0.049450549,0.002319902,0.002299552,5,0.10989011
8,WestFloMo,NegEmoSupp,AiG4LfONQ6,0,1,0.010989011,0,0.010989011,1.02E-18,0,0,0,0,0.010989011
9,WestFloMo,NegEmoSupp,bD9f6llLpe,2,3,0.054945055,0.021978022,0.032967033,0.152508261,0.021978022,0.0002442,0.0002442,2,0.131868132
10,WestFloMo,NegEmoSupp,bU2fBNkYRL,1,1,0.021978022,0.010989011,0.010989011,3.76E-17,0.010989011,0,0,1,0.010989011
11,WestFloMo,NegEmoSupp,Bvkt2qjTAb,2,6,0.087912088,0.021978022,0.065934066,0.152508261,0.021978022,0.001424501,0.001434676,2,0.164835165
12,WestFloMo,NegEmoSupp,BWBNnppOi5,2,4,0.065934066,0.021978022,0.043956044,0.038127344,0.046847889,0.002442002,0.002442002,5,0.043956044
13,WestFloMo,NegEmoSupp,c25707kBkd,1,2,0.032967033,0.010989011,0.021978022,3.76E-17,0.010989011,0.0002442,0.0002442,1,0.021978022
14,WestFloMo,NegEmoSupp,CMdnMLaaW4,2,3,0.054945055,0.021978022,0.032967033,1.40E-07,0.021978022,0.0004884,0.0004884,2,0.120879121
15,WestFloMo,NegEmoSupp,CnCfHLZLcT,0,2,0.021978022,0,0.021978022,1.02E-18,0,0,0,0,0.021978022
16,WestFloMo,NegEmoSupp,DclIdKCDKw,0,1,0.010989011,0,0.010989011,1.02E-18,0,0,0,0,0.010989011
17,WestFloMo,NegEmoSupp,dexfJ4c8xl,1,2,0.032967033,0.010989011,0.021978022,3.76E-17,0.010989011,0.0001221,0.0001221,1,0.021978022
18,WestFloMo,NegEmoSupp,dEzm9ODlq9,0,1,0.010989011,0,0.010989011,1.02E-18,0,0,0,0,0.010989011
19,WestFloMo,NegEmoSupp,DpLfSTNApV,0,4,0.043956044,0,0.043956044,1.02E-18,0,0,0,0,0.186813187
20,WestFloMo,NegEmoSupp,EDXX25pBlE,0,2,0.021978022,0,0.021978022,1.02E-18,0,0,0,0,0.032967033
21,WestFloMo,NegEmoSupp,Fr5vIOCeok,0,2,0.021978022,0,0.021978022,1.02E-18,0,0,0,0,0.021978022
22,WestFloMo,NegEmoSupp,gDKlZubk20,0,5,0.054945055,0,0.054945055,1.02E-18,0,0,0,0,0.153846154
23,WestFloMo,NegEmoSupp,GzUvpKRmsy,0,1,0.010989011,0,0.010989011,1.02E-18,0,0,0,0,0.010989011
24,WestFloMo,NegEmoSupp,hCj62DCCyZ,0,2,0.021978022,0,0.021978022,1.02E-18,0,0,0,0,0.021978022
25,WestFloMo,NegEmoSupp,HFR6hY3Snb,2,6,0.087912088,0.021978022,0.065934066,0.152508261,0.021978022,0.00014245,0.000132275,2,0.164835165
26,WestFloMo,NegEmoSupp,hW1jvoxgyh,0,2,0.021978022,0,0.021978022,1.02E-18,0,0,0,0,0.021978022
27,WestFloMo,NegEmoSupp,hxSHENV3Vb,0,3,0.032967033,0,0.032967033,1.02E-18,0,0,0,0,0.043956044
28,WestFloMo,NegEmoSupp,jd9y5dsXO7,3,6,0.098901099,0.032967033,0.065934066,0.304979575,0.043956044,0.004497354,0.004517705,4.5,0.10989011
29,WestFloMo,NegEmoSupp,JIZmJGIlxU,0,2,0.021978022,0,0.021978022,1.02E-18,0,0,0,0,0.021978022
30,WestFloMo,NegEmoSupp,LmXjMziAXq,2,4,0.065934066,0.021978022,0.043956044,1.40E-07,0.021978022,0.000732601,0.000732601,2,0.120879121
31,WestFloMo,NegEmoSupp,oWg71k35iP,1,2,0.032967033,0.010989011,0.021978022,6.98E-08,0.010989011,0,0,1,0.032967033
32,WestFloMo,NegEmoSupp,P4XaqBrXVs,0,1,0.010989011,0,0.010989011,1.02E-18,0,0,0,0,0.032967033
33,WestFloMo,NegEmoSupp,pRDnGQRKZg,1,4,0.054945055,0.010989011,0.043956044,3.76E-17,0.010989011,0.0004884,0.0004884,1,0.043956044
34,WestFloMo,NegEmoSupp,qjcPqxF7ls,0,2,0.021978022,0,0.021978022,1.02E-18,0,0,0,0,0.021978022
35,WestFloMo,NegEmoSupp,Rf1I71Np2s,2,3,0.054945055,0.021978022,0.032967033,0.152508261,0.021978022,0,0,2,0.043956044
36,WestFloMo,NegEmoSupp,Sc6riQrRX4,0,3,0.032967033,0,0.032967033,1.02E-18,0,0,0,0,0.076923077
37,WestFloMo,NegEmoSupp,sJkhkEMXrO,0,1,0.010989011,0,0.010989011,1.02E-18,0,0,0,0,0.010989011
38,WestFloMo,NegEmoSupp,U2oqH1jrLV,1,2,0.032967033,0.010989011,0.021978022,0.152482136,0.028257457,0.001465201,0.001465201,3,0.10989011
39,WestFloMo,NegEmoSupp,UA3VDWQdkZ,0,2,0.021978022,0,0.021978022,1.02E-18,0,0,0,0,0.021978022
40,WestFloMo,NegEmoSupp,UKBoWSULpT,2,6,0.087912088,0.021978022,0.065934066,0.152508261,0.021978022,0.0002849,0.0002849,2,0.164835165
41,WestFloMo,NegEmoSupp,wvgk2wWROk,0,6,0.065934066,0,0.065934066,1.02E-18,0,0,0,0,0.065934066
42,WestFloMo,NegEmoSupp,XFNom32yBG,2,3,0.054945055,0.021978022,0.032967033,0.152508261,0.021978022,0,0,2,0.043956044
43,WestFloMo,NegEmoSupp,xNq53lJ85r,2,4,0.065934066,0.021978022,0.043956044,0.152508261,0.021978022,0.0002442,0.0002442,2,0.043956044
44,WestFloMo,NegEmoSupp,Z2nJosxNps,1,3,0.043956044,0.010989011,0.032967033,6.98E-08,0.010989011,0.0001221,0.0001221,1,0.032967033
45,WestFloMo,NegEmoSupp,0fAQw1pRMS,1,0,0.010989011,0.010989011,0,3.76E-17,0.010989011,0,0,1,0
46,WestFloMo,NegEmoSupp,5Lox6JSdzD,3,0,0.032967033,0.032967033,0,1.11E-16,0.032967033,0,0,3,0
47,WestFloMo,NegEmoSupp,5eggge3kdl,4,0,0.043956044,0.043956044,0,0.304971923,0.064641241,0,0,6.833333333,0
48,WestFloMo,NegEmoSupp,8JNDKoLkMa,1,0,0.010989011,0.010989011,0,3.76E-17,0.010989011,0,0,1,0
49,WestFloMo,NegEmoSupp,AI6JyFIYma,2,0,0.021978022,0.021978022,0,7.14E-16,0.024725275,0,0,2.5,0
50,WestFloMo,NegEmoSupp,AbeKAT7Pwg,1,0,0.010989011,0.010989011,0,3.76E-17,0.010989011,0,0,1,0
51,WestFloMo,NegEmoSupp,DKBDHQ6DUH,1,0,0.010989011,0.010989011,0,3.76E-17,0.010989011,0,0,1,0
52,WestFloMo,NegEmoSupp,DklVDmfaGa,3,0,0.032967033,0.032967033,0,0.038114212,0.035448423,0,0,4.933333333,0
53,WestFloMo,NegEmoSupp,FGVLNzKl0M,1,0,0.010989011,0.010989011,0,3.76E-17,0.010989011,0,0,1,0
54,WestFloMo,NegEmoSupp,FIJQs3mbbH,1,0,0.010989011,0.010989011,0,3.76E-17,0.010989011,0,0,1,0
55,WestFloMo,NegEmoSupp,FlwgsPbi5L,1,0,0.010989011,0.010989011,0,3.76E-17,0.010989011,0,0,1,0
56,WestFloMo,NegEmoSupp,GB1LNmzL00,1,0,0.010989011,0.010989011,0,3.76E-17,0.010989011,0,0,1,0
57,WestFloMo,NegEmoSupp,GBjV2DAYal,1,0,0.010989011,0.010989011,0,6.78E-16,0.014652015,0,0,1.5,0
58,WestFloMo,NegEmoSupp,HgzlyHTyGi,1,0,0.010989011,0.010989011,0,3.76E-17,0.010989011,0,0,1,0
59,WestFloMo,NegEmoSupp,IEcVQrkKj0,2,0,0.021978022,0.021978022,0,0.152482136,0.041370394,0,0,4.5,0
60,WestFloMo,NegEmoSupp,J6PSI3dp20,2,0,0.021978022,0.021978022,0,7.14E-16,0.021978022,0,0,2,0
61,WestFloMo,NegEmoSupp,K4QLJDOI7c,1,0,0.010989011,0.010989011,0,3.76E-17,0.010989011,0,0,1,0
62,WestFloMo,NegEmoSupp,KqsmafO9Kc,3,0,0.032967033,0.032967033,0,0.228762391,0.032967033,0,0,3,0
63,WestFloMo,NegEmoSupp,MG8dbmVexI,1,0,0.010989011,0.010989011,0,3.76E-17,0.010989011,0,0,1,0
64,WestFloMo,NegEmoSupp,Ps0jLJhpVa,1,0,0.010989011,0.010989011,0,3.76E-17,0.010989011,0,0,1,0
65,WestFloMo,NegEmoSupp,RQRSPDf1MD,1,0,0.010989011,0.010989011,0,1.40E-07,0.01978022,0,0,2,0
66,WestFloMo,NegEmoSupp,SfNgc0W35i,1,0,0.010989011,0.010989011,0,3.76E-17,0.010989011,0,0,1,0
67,WestFloMo,NegEmoSupp,SkpY1He0kV,3,0,0.032967033,0.032967033,0,0.133445287,0.071428571,0,0,7.5,0
68,WestFloMo,NegEmoSupp,StDe6Jf4JB,1,0,0.010989011,0.010989011,0,3.76E-17,0.010989011,0,0,1,0
69,WestFloMo,NegEmoSupp,SuuTm5Ic1z,6,0,0.065934066,0.065934066,0,0.266889735,0.086153846,0,0,9.5,0
70,WestFloMo,NegEmoSupp,To0eTNaSrC,2,0,0.021978022,0.021978022,0,7.14E-16,0.024725275,0,0,2.5,0
71,WestFloMo,NegEmoSupp,UPcYoekOX0,2,0,0.021978022,0.021978022,0,0.038127344,0.046847889,0,0,5,0
72,WestFloMo,NegEmoSupp,Ui0lciT3z8,1,0,0.010989011,0.010989011,0,3.76E-17,0.010989011,0,0,1,0
73,WestFloMo,NegEmoSupp,X4IWiJwGIb,1,0,0.010989011,0.010989011,0,3.76E-17,0.010989011,0,0,1,0
74,WestFloMo,NegEmoSupp,Y8dOLAE6xM,1,0,0.010989011,0.010989011,0,6.78E-16,0.014652015,0,0,1.5,0
75,WestFloMo,NegEmoSupp,Z73Laf5kXD,1,0,0.010989011,0.010989011,0,0.07625413,0.01978022,0,0,2,0
76,WestFloMo,NegEmoSupp,bYMIKydpmh,1,0,0.010989011,0.010989011,0,6.78E-16,0.014652015,0,0,1.5,0
77,WestFloMo,NegEmoSupp,c321zjBFSi,1,0,0.010989011,0.010989011,0,3.76E-17,0.010989011,0,0,1,0
78,WestFloMo,NegEmoSupp,cQOqjfpJBD,5,0,0.054945055,0.054945055,0,0.038127624,0.059340659,0,0,6.666666667,0
79,WestFloMo,NegEmoSupp,dhw7W9frib,4,0,0.043956044,0.043956044,0,0.304998048,0.059340659,0,0,6.333333333,0
80,WestFloMo,NegEmoSupp,gOVhxXi4K5,1,0,0.010989011,0.010989011,0,3.76E-17,0.010989011,0,0,1,0
81,WestFloMo,NegEmoSupp,hWlUnfftae,1,0,0.010989011,0.010989011,0,0.019063812,0.037893141,0,0,4.083333333,0
82,WestFloMo,NegEmoSupp,m90Z46OkM5,1,0,0.010989011,0.010989011,0,3.76E-17,0.010989011,0,0,1,0
83,WestFloMo,NegEmoSupp,mRbG3NHMp6,2,0,0.021978022,0.021978022,0,7.14E-16,0.021978022,0,0,2,0
84,WestFloMo,NegEmoSupp,mgtQMGD2Bd,1,0,0.010989011,0.010989011,0,3.76E-17,0.010989011,0,0,1,0
85,WestFloMo,NegEmoSupp,p9BM6dRjOS,6,0,0.065934066,0.065934066,0,0.381252178,0.068469992,0,0,7.333333333,0
86,WestFloMo,NegEmoSupp,tcKtjP9AHi,1,0,0.010989011,0.010989011,0,0.07625413,0.01978022,0,0,2,0
87,WestFloMo,NegEmoSupp,uBK99aAkw7,2,0,0.021978022,0.021978022,0,0.057191156,0.052328624,0,0,5.5,0
88,WestFloMo,NegEmoSupp,wiQPWR55Qc,3,0,0.032967033,0.032967033,0,0.171545948,0.073856376,0,0,8.25,0
89,WestFloMo,NegEmoSupp,wy8q7Tsv51,1,0,0.010989011,0.010989011,0,0.152482136,0.033653846,0,0,3.5,0
90,WestFloMo,NegEmoSupp,x8x8d8fojs,1,0,0.010989011,0.010989011,0,3.76E-17,0.010989011,0,0,1,0
91,WestFloMo,NegEmoSupp,ywWA3XN4xx,1,0,0.010989011,0.010989011,0,3.76E-17,0.010989011,0,0,1,0
0,WestFloMo,Persuasive,0B1fiqQFkA,0,1,0.014285714,0,0.014285714,6.09E-13,0,0,0,0,0.014285714
1,WestFloMo,Persuasive,0pORiiPzFJ,2,3,0.071428571,0.028571429,0.042857143,0.516397779,0.028571429,0.000414079,0.000414079,2,0.071428571
